date,open,high,low,close,volume,amount,outstanding_share,turnover
2024-02-28,3.88,3.89,3.79,3.79,409833790.0,1616784894.0,36760685841.0,0.01114869814378989
2024-02-29,3.77,3.88,3.77,3.88,384614846.0,1518212092.0,36760685841.0,0.010462667852922118
2024-03-01,3.88,4.0,3.88,4.0,696023332.0,2826205225.0,36760685841.0,0.018933904960600868
2024-03-04,4.01,4.02,3.93,3.94,415197899.0,1688960387.0,36760685841.0,0.011294617864199928
2024-03-05,3.93,3.98,3.92,3.96,379207883.0,1541094379.0,36760685841.0,0.010315582376242315
2024-03-06,3.96,4.01,3.94,3.94,340575173.0,1388119033.0,36760685841.0,0.009264657750757986
2024-03-07,3.94,3.97,3.91,3.92,265599207.0,1074070261.0,36760685841.0,0.007225088458599197
2024-03-08,3.93,3.95,3.91,3.94,207941830.0,840716269.0,36760685841.0,0.005656636301602347
2024-03-11,3.94,3.99,3.92,3.97,343859419.0,1399474886.0,36760685841.0,0.009353999010989236
2024-03-12,3.98,3.98,3.92,3.95,293267130.0,1188820766.0,36760685841.0,0.007977738262785966
2024-03-13,3.95,3.98,3.93,3.95,307841234.0,1252608984.0,36760685841.0,0.008374197242442575
2024-03-14,3.94,3.96,3.88,3.89,293655367.0,1182204962.0,36760685841.0,0.00798829946400183
2024-03-15,3.89,3.93,3.87,3.93,258782166.0,1038739236.0,36760685841.0,0.007039644666024554
2024-03-18,3.93,3.95,3.9,3.94,333099570.0,1343637742.0,36760685841.0,0.009061299112882348
2024-03-19,3.93,3.97,3.92,3.93,276061225.0,1119769189.0,36760685841.0,0.007509686467604009
2024-03-20,3.92,3.94,3.88,3.9,256162976.0,1027584670.0,36760685841.0,0.006968394907210785
2024-03-21,3.91,3.97,3.89,3.89,323563653.0,1304912951.0,36760685841.0,0.00880189380577667
2024-03-22,3.89,3.91,3.81,3.81,361396171.0,1426570654.0,36760685841.0,0.009831050828679777
2024-03-25,3.81,3.87,3.79,3.82,286643070.0,1132912017.0,36760685841.0,0.007797544127435748
2024-03-26,3.82,3.85,3.79,3.83,217522162.0,854498358.0,36760685841.0,0.005917249828821005
2024-03-27,3.83,3.89,3.81,3.84,356121558.0,1411584414.0,36760685841.0,0.00968756566567672
2024-03-28,3.84,3.96,3.83,3.92,389520924.0,1564838389.0,36760685841.0,0.010596127767713157
2024-03-29,3.93,3.95,3.91,3.95,195239200.0,787714887.0,36760685841.0,0.005311086981468812
2024-04-01,3.97,4.27,3.96,4.22,1193725057.0,5130006720.0,36760685841.0,0.03247287230067433
2024-04-02,4.19,4.22,4.12,4.18,550133067.0,2357191633.0,36760685841.0,0.014965255800163132
2024-04-03,4.18,4.29,4.16,4.22,557694455.0,2419524827.0,36760685841.0,0.015170948045207338
2024-04-08,4.24,4.3,4.2,4.23,463667160.0,2028590805.0,36760685841.0,0.012613125935829571
2024-04-09,4.24,4.26,4.15,4.21,361837761.0,1559763874.0,36760685841.0,0.009843063390194815
2024-04-10,4.2,4.21,4.1,4.14,334414355.0,1428026062.0,36760685841.0,0.009097065175726953
2024-04-11,4.11,4.16,4.11,4.12,293586296.0,1248385587.0,36852705766.0,0.007966478712964959
2024-04-12,4.17,4.22,4.1,4.11,490164258.0,2089246272.0,36852705766.0,0.013300631468211527
2024-04-15,4.11,4.2,4.1,4.18,458095539.0,1962152188.0,36852705766.0,0.012430445186541367
2024-04-16,4.18,4.19,4.09,4.1,388150021.0,1648690147.0,36852705766.0,0.010532470084139765
2024-04-17,4.1,4.17,4.1,4.16,377488510.0,1603181502.0,36852705766.0,0.010243169454012458
2024-04-18,4.15,4.29,4.15,4.18,445087657.0,1931921419.0,36852705766.0,0.012077475662876135
2024-04-19,4.16,4.18,4.09,4.12,375183476.0,1592834340.0,36852705766.0,0.01018062224202113
2024-04-22,4.11,4.12,4.06,4.1,239121122.0,1008134856.0,36852705766.0,0.006488563513309548
2024-04-23,4.13,4.18,4.08,4.09,339250615.0,1437579667.0,36852705766.0,0.009205582275399431
2024-04-24,4.09,4.17,4.08,4.16,315782100.0,1342628130.0,36852705766.0,0.008568762956106684
2024-04-25,4.16,4.25,4.14,4.2,353219525.0,1527145801.0,36852705766.0,0.009584629341541522
2024-04-26,4.2,4.25,4.19,4.25,358244855.0,1560142524.0,36852705766.0,0.009720991920504077
2024-04-29,4.24,4.25,4.2,4.22,358108711.0,1553219123.0,36852705766.0,0.009717297646307103
2024-04-30,4.24,4.3,4.23,4.24,433288215.0,1899395510.0,36852705766.0,0.011757297218587084
2024-05-06,4.33,4.43,4.29,4.39,746966432.0,3357662786.0,36852705766.0,0.020268971205070783
2024-05-07,4.38,4.4,4.29,4.31,475016799.0,2124494175.0,36852705766.0,0.012889604416461777
2024-05-08,4.32,4.33,4.25,4.3,405321919.0,1787022742.0,36852705766.0,0.01099843038862961
2024-05-09,4.28,4.34,4.26,4.27,348873837.0,1542804959.0,36852705766.0,0.009466708881980332
2024-05-10,4.29,4.3,4.22,4.26,318200703.0,1390409617.0,36852705766.0,0.008634391868549564
2024-05-13,4.24,4.28,4.21,4.24,325762171.0,1422525373.0,36852705766.0,0.008839572678013387
2024-05-14,4.26,4.31,4.24,4.26,268778006.0,1179797900.0,36852705766.0,0.0072933045325527315
2024-05-15,4.25,4.26,4.2,4.21,226047646.0,982623120.0,36852705766.0,0.006133814093198815
2024-05-16,4.21,4.24,4.15,4.18,280860019.0,1212622042.0,36852705766.0,0.007621150554951086
2024-05-17,4.17,4.29,4.16,4.29,376993235.0,1642020079.0,36852705766.0,0.010229730142306425
2024-05-20,4.29,4.31,4.2,4.22,408026792.0,1781339160.0,36852705766.0,0.011071827251730377
2024-05-21,4.22,4.29,4.2,4.24,289661105.0,1267282168.0,36852705766.0,0.00785996846036849
2024-05-22,4.25,4.27,4.2,4.25,328773010.0,1430107861.0,36852705766.0,0.008921271943709579
2024-05-23,4.24,4.25,4.13,4.14,358452816.0,1535147316.0,36852705766.0,0.009726634952560405
2024-05-24,4.13,4.16,4.1,4.11,292666254.0,1244248025.0,36852705766.0,0.007941513327632281
2024-05-27,4.11,4.18,4.09,4.17,273622959.0,1163463560.0,36852705766.0,0.007424772572667982
2024-05-28,4.17,4.19,3.96,3.98,645584662.0,2680421135.0,36852705766.0,0.01751797184443404
2024-05-29,3.99,4.03,3.97,3.98,363857730.0,1494516203.0,36852705766.0,0.009873297562202125
2024-05-30,3.99,4.01,3.95,4.0,274626183.0,1126661202.0,36852705766.0,0.007451995105699073
2024-05-31,4.01,4.04,3.96,3.97,275525407.0,1132948594.0,36852705766.0,0.007476395593568531
2024-06-03,3.97,4.0,3.9,3.98,330413355.0,1344597649.0,36852705766.0,0.008965782786696672
2024-06-04,3.98,4.06,3.96,4.02,387898283.0,1605612963.0,36852705766.0,0.010525639161015735
2024-06-05,4.04,4.05,4.0,4.0,236746450.0,978046338.0,36852705766.0,0.006424126670732012
2024-06-06,4.01,4.04,3.97,3.98,277030229.0,1139955102.0,36852705766.0,0.007517229013224472
2024-06-07,4.0,4.03,3.97,4.02,277043449.0,1140907955.0,36852705766.0,0.007517587738580595
2024-06-11,4.01,4.02,3.98,4.01,257640601.0,1059995165.0,36852705766.0,0.006991090495116293
2024-06-12,4.01,4.04,3.96,3.97,314801560.0,1292597731.0,36852705766.0,0.008542155954541424
2024-06-13,3.98,3.99,3.85,3.91,373162658.0,1504441156.0,36852705766.0,0.010125787245295751
2024-06-14,3.91,3.96,3.9,3.96,277404300.0,1121571694.0,36852705766.0,0.00752737944837502
2024-06-17,3.94,4.01,3.88,3.97,395935426.0,1608210578.0,36852705766.0,0.010743727435212824
2024-06-18,3.97,4.03,3.96,4.02,345190175.0,1420444151.0,36852705766.0,0.00936675253078621
2024-06-19,4.03,4.05,4.0,4.02,223969799.0,921266765.0,36852705766.0,0.006077431611728024
2024-06-20,4.01,4.03,3.94,3.95,313087971.0,1270916320.0,36852705766.0,0.008495657631979152
2024-06-21,3.95,3.98,3.91,3.97,288415245.0,1161013342.0,36852705766.0,0.007826161987435113
2024-06-24,3.96,3.96,3.87,3.88,366410233.0,1465887743.0,36852705766.0,0.009942559857790606
2024-06-25,3.88,3.89,3.79,3.83,408393173.0,1600102801.0,36852705766.0,0.011081769018349261
