date,open,high,low,close,volume,amount,outstanding_share,turnover
2024-07-08,2.5,2.5,2.42,2.44,7465910.0,18287678.0,1160145046.0,0.0064353246395709735
2024-07-09,2.43,2.47,2.37,2.45,7680151.0,18617201.0,1160145046.0,0.006619992066061023
2024-07-10,2.46,2.47,2.41,2.42,5616701.0,13693359.0,1160145046.0,0.004841378256421913
2024-07-11,2.45,2.53,2.45,2.53,9442550.0,23538239.0,1160145046.0,0.008139111598637123
2024-07-12,2.52,2.57,2.5,2.53,6996750.0,17768426.0,1160145046.0,0.006030926929459129
2024-07-15,2.52,2.55,2.48,2.5,6585600.0,16537549.0,1160145046.0,0.005676531587758036
2024-07-16,2.51,2.51,2.49,2.5,3525000.0,8803228.0,1160145046.0,0.0030384131813118134
2024-07-17,2.5,2.52,2.48,2.5,3617552.0,9036057.0,1160145046.0,0.003118189413015862
2024-07-18,2.49,2.49,2.44,2.47,4902361.0,12084601.0,1160145046.0,0.004225644902680557
2024-07-19,2.48,2.48,2.42,2.43,5242650.0,12788424.0,1160145046.0,0.0045189608127672
2024-07-22,2.43,2.44,2.39,2.41,4036103.0,9715899.0,1160145046.0,0.00347896412945593
2024-07-23,2.41,2.44,2.39,2.39,3954400.0,9544128.0,1160145046.0,0.0034085393146608325
2024-07-24,2.39,2.41,2.36,2.37,5046150.0,12018440.0,1160145046.0,0.0043495854396813066
2024-07-25,2.36,2.42,2.35,2.41,4173963.0,9976218.0,1160145046.0,0.003597794098583773
2024-07-26,2.41,2.44,2.4,2.42,3797100.0,9203672.0,1160145046.0,0.0032729528200734995
2024-07-29,2.43,2.44,2.41,2.43,3379450.0,8196349.0,1160145046.0,0.0029129547306621867
2024-07-30,2.43,2.46,2.4,2.46,4769302.0,11642560.0,1160145046.0,0.004110953209207601
2024-07-31,2.46,2.52,2.45,2.51,7745936.0,19328386.0,1160145046.0,0.006676696182694383
2024-08-01,2.51,2.53,2.48,2.5,6221850.0,15582184.0,1160145046.0,0.005362993206282243
2024-08-02,2.48,2.52,2.47,2.49,4561402.0,11378039.0,1160145046.0,0.003931751478599168
2024-08-05,2.48,2.51,2.44,2.45,6772250.0,16786939.0,1160145046.0,0.00583741664315998
2024-08-06,2.46,2.49,2.45,2.48,4452977.0,10977263.0,1160145046.0,0.0038382933369867614
2024-08-07,2.47,2.49,2.46,2.47,3629850.0,8994223.0,1160145046.0,0.0031287898116835987
2024-08-08,2.47,2.51,2.44,2.48,7561349.0,18747977.0,1160145046.0,0.0065175893532195455
2024-08-09,2.48,2.5,2.45,2.45,7000283.0,17355540.0,1160145046.0,0.006033972238329931
2024-08-12,2.45,2.45,2.41,2.43,5575815.0,13544488.0,1160145046.0,0.004806136111363441
2024-08-13,2.41,2.46,2.39,2.46,5184343.0,12615903.0,1160145046.0,0.0044687024418841505
2024-08-14,2.45,2.47,2.42,2.43,3754000.0,9155719.0,1160145046.0,0.003235802292948808
2024-08-15,2.42,2.46,2.4,2.45,5286102.0,12861740.0,1160145046.0,0.00455641475022943
2024-08-16,2.45,2.45,2.4,2.4,4672500.0,11318228.0,1160145046.0,0.004027513642462254
2024-08-19,2.4,2.43,2.39,2.4,4188883.0,10075817.0,1160145046.0,0.0036106545594816945
2024-08-20,2.41,2.41,2.36,2.36,4773183.0,11332514.0,1160145046.0,0.004114298480571195
2024-08-21,2.37,2.38,2.34,2.35,4390900.0,10340423.0,1160145046.0,0.0037847853724317848
2024-08-22,2.35,2.37,2.33,2.33,4269800.0,10013313.0,1160145046.0,0.0036804018727844483
2024-08-23,2.34,2.36,2.32,2.35,4733800.0,11061817.0,1160145046.0,0.0040803518631755634
2024-08-26,2.35,2.4,2.33,2.36,5605790.0,13268504.0,1160145046.0,0.004831973397919419
2024-08-27,2.37,2.38,2.33,2.36,3593750.0,8428636.0,1160145046.0,0.003097673012862221
2024-08-28,2.35,2.38,2.33,2.37,4841223.0,11438450.0,1160145046.0,0.00417294631967941
2024-08-29,2.37,2.41,2.36,2.4,5938522.0,14193354.0,1160145046.0,0.00511877546732204
2024-08-30,2.39,2.45,2.37,2.42,8146716.0,19750925.0,1160145046.0,0.0070221529868947094
2024-09-02,2.41,2.44,2.39,2.4,5812400.0,14023508.0,1160145046.0,0.005010063198597669
2024-09-03,2.39,2.43,2.39,2.4,4985500.0,12011496.0,1160145046.0,0.00429730749373902
2024-09-04,2.39,2.41,2.37,2.38,4199500.0,10017843.0,1160145046.0,0.0036198060013954494
2024-09-05,2.37,2.42,2.37,2.4,4720302.0,11344486.0,1160145046.0,0.004068717111084402
2024-09-06,2.41,2.41,2.37,2.39,4622900.0,11040639.0,1160145046.0,0.003984760367627342
2024-09-09,2.37,2.41,2.34,2.38,4909600.0,11697389.0,1160145046.0,0.0042318846397073695
2024-09-10,2.38,2.41,2.38,2.41,4182700.0,10008298.0,1160145046.0,0.0036053250534674956
2024-09-11,2.4,2.41,2.37,2.37,3953800.0,9440952.0,1160145046.0,0.0034080221379491197
2024-09-12,2.36,2.41,2.36,2.39,5461800.0,13057334.0,1160145046.0,0.004707859606720244
2024-09-13,2.4,2.4,2.37,2.39,3233900.0,7706964.0,1160145046.0,0.0027874962800125596
2024-09-18,2.39,2.39,2.33,2.37,5949350.0,14028949.0,1160145046.0,0.005128108783046081
2024-09-19,2.37,2.43,2.37,2.43,9447600.0,22758700.0,1160145046.0,0.008143464502627372
2024-09-20,2.43,2.43,2.39,2.42,4712800.0,11359305.0,1160145046.0,0.004062250678265621
2024-09-23,2.41,2.44,2.39,2.41,4831300.0,11654461.0,1160145046.0,0.004164393078828869
2024-09-24,2.42,2.49,2.41,2.48,12177367.0,29933736.0,1160145046.0,0.010496417703963545
2024-09-25,2.49,2.55,2.48,2.5,15744117.0,39659461.0,1160145046.0,0.013570817764798696
2024-09-26,2.49,2.57,2.49,2.57,16376304.0,41442205.0,1160145046.0,0.01411573842121117
2024-09-27,2.59,2.65,2.57,2.65,19530955.0,51026445.0,1160145046.0,0.016834925139179537
2024-09-30,2.74,2.91,2.69,2.89,48545721.0,136361645.0,1160145046.0,0.04184452725749949
2024-10-08,3.18,3.18,2.91,3.04,55212316.0,168209891.0,1160145046.0,0.047590873391532805
2024-10-09,2.98,2.98,2.74,2.74,37460210.0,106857446.0,1160145046.0,0.032289247046442156
2024-10-10,2.76,2.84,2.68,2.75,26523781.0,73279188.0,1160145046.0,0.022862469732944066
2024-10-11,2.77,2.78,2.69,2.71,20198302.0,55159248.0,1160145046.0,0.01741015235089837
2024-10-14,2.72,2.77,2.7,2.76,16631786.0,45552385.0,1160145046.0,0.014335953988980788
2024-10-15,2.74,2.8,2.71,2.76,16207034.0,44725505.0,1160145046.0,0.01396983425122517
2024-10-16,2.76,2.85,2.75,2.81,19119150.0,53658385.0,1160145046.0,0.01647996521290149
2024-10-17,2.82,2.85,2.73,2.74,21788724.0,60448050.0,1160145046.0,0.018781034384557464
2024-10-18,2.73,2.79,2.69,2.77,23656499.0,64685542.0,1160145046.0,0.020390983939089287
2024-10-21,2.76,2.76,2.7,2.73,24515744.0,66843379.0,1160145046.0,0.021131619778515177
2024-10-22,2.7,2.78,2.69,2.77,22694866.0,62205762.0,1160145046.0,0.019562093617732004
2024-10-23,2.76,2.8,2.76,2.8,21066350.0,58653303.0,1160145046.0,0.018158376034646276
2024-10-24,2.79,2.79,2.75,2.79,11496177.0,31864989.0,1160145046.0,0.009909258363544312
2024-10-25,2.75,2.84,2.75,2.83,26334050.0,74022386.0,1160145046.0,0.02269892897512748
2024-10-28,2.85,3.01,2.83,3.0,47310005.0,138993868.0,1160145046.0,0.04077938802834831
2024-10-29,3.0,3.01,2.88,2.89,29068700.0,85110169.0,1160145046.0,0.025056091132935804
2024-10-30,2.86,2.95,2.86,2.95,19346237.0,56372543.0,1160145046.0,0.016675705392789307
2024-10-31,2.98,3.07,2.98,3.01,34351581.0,103564323.0,1160145046.0,0.029609729506184523
2024-11-01,2.99,3.03,2.9,2.9,26544058.0,77982409.0,1160145046.0,0.022879947719916395
2024-11-04,2.91,2.98,2.88,2.97,17971994.0,52819263.0,1160145046.0,0.015491161266399099
2024-11-05,2.98,3.09,2.97,3.05,31672911.0,96343552.0,1160145046.0,0.027300819935578986
2024-11-06,3.05,3.12,3.0,3.09,39537264.0,121292360.0,1160145046.0,0.03407958697605817
2024-11-07,3.08,3.35,3.06,3.29,67154942.0,218637935.0,1160145046.0,0.05788495346468945
2024-11-08,3.29,3.31,3.15,3.17,47730535.0,153066673.0,1160145046.0,0.04114186856597585
2024-11-11,3.16,3.21,3.14,3.18,27872001.0,88593040.0,1160145046.0,0.024024583043386113
2024-11-12,3.18,3.2,3.08,3.12,29996350.0,94429259.0,1160145046.0,0.025855689427302868
2024-11-13,3.09,3.14,3.03,3.1,21362901.0,65919355.0,1160145046.0,0.018413991486371437
2024-11-14,3.1,3.11,2.98,3.01,20027750.0,60865606.0,1160145046.0,0.01726314314667168
2024-11-15,3.01,3.02,2.94,2.96,17788908.0,53085833.0,1160145046.0,0.015333348240664728
2024-11-18,2.95,3.01,2.92,2.94,18751871.0,55581550.0,1160145046.0,0.016163384970399642
2024-11-19,2.94,2.96,2.87,2.95,17901029.0,52144186.0,1160145046.0,0.015429992190821284
2024-11-20,2.94,3.14,2.93,3.13,32192566.0,97731931.0,1160145046.0,0.02774874237578738
2024-11-21,3.1,3.13,3.03,3.08,20825450.0,63825451.0,1160145046.0,0.017950729584893646
2024-11-22,3.09,3.1,2.96,2.97,21395752.0,64802825.0,1160145046.0,0.01844230777329889
2024-11-25,3.05,3.27,2.99,3.27,92497040.0,297133512.0,1160145046.0,0.07972885831725561
2024-11-26,3.59,3.59,3.28,3.31,168948732.0,581683974.0,1160145046.0,0.145627249439636
2024-11-27,3.2,3.3,3.12,3.22,98976105.0,316026844.0,1160145046.0,0.08531356087004315
2024-11-28,3.26,3.54,3.23,3.54,73522030.0,252164920.0,1160145046.0,0.06337313618973123
2024-11-29,3.58,3.85,3.45,3.67,171243947.0,627610756.0,1160145046.0,0.14760563568359192
2024-12-02,3.5,3.79,3.49,3.67,124949549.0,456326578.0,1160145046.0,0.1077016614696642
2024-12-03,3.62,3.7,3.54,3.57,74596838.0,267833141.0,1160145046.0,0.06429957896833531
2024-12-04,3.52,3.55,3.38,3.42,64147841.0,222673466.0,1160145046.0,0.055292949119743084
2024-12-05,3.42,3.45,3.38,3.44,39738500.0,135880493.0,1160145046.0,0.03425304459732184
2024-12-06,3.47,3.78,3.46,3.78,82827990.0,307801768.0,1160145046.0,0.07139451250994697
2024-12-09,3.83,4.15,3.73,3.92,168223877.0,654471175.0,1160145046.0,0.1450024525640219
2024-12-10,4.02,4.13,3.84,3.92,123977968.0,489056874.0,1160145046.0,0.10686419635842671
2024-12-11,3.91,3.99,3.83,3.96,75054300.0,294858390.0,1160145046.0,0.06469389345649112
2024-12-12,3.93,4.05,3.85,4.0,82767448.0,327980152.0,1160145046.0,0.07134232765581279
2024-12-13,3.98,4.06,3.81,3.84,67714823.0,265135338.0,1160145046.0,0.058367549155573434
2024-12-16,3.83,3.86,3.68,3.71,53400650.0,200722641.0,1160145046.0,0.04602928761719679
2024-12-17,3.7,3.71,3.46,3.49,52473487.0,186213201.0,1160145046.0,0.0452301090979274
2024-12-18,3.48,3.54,3.44,3.49,30666452.0,107334286.0,1160145046.0,0.02643329134208965
2024-12-19,3.47,3.53,3.4,3.5,31879450.0,110314071.0,1160145046.0,0.027478848537013018
2024-12-20,3.51,3.53,3.45,3.47,29164300.0,101663141.0,1160145046.0,0.02513849462233535
2024-12-23,3.47,3.49,3.22,3.25,44360900.0,146600299.0,1160145046.0,0.03823737398435609
2024-12-24,3.26,3.38,3.26,3.3,26617300.0,87796446.0,1160145046.0,0.022943079481115156
2024-12-25,3.31,3.32,3.07,3.13,36077350.0,113470320.0,1160145046.0,0.031097275400510566
2024-12-26,3.12,3.18,3.11,3.12,19602750.0,61597313.0,1160145046.0,0.016896809642541886
2024-12-27,3.15,3.33,3.1,3.23,41709801.0,135996821.0,1160145046.0,0.03595222954561494
2024-12-30,3.22,3.24,3.13,3.18,23849650.0,75353782.0,1160145046.0,0.020557472604162633
2024-12-31,3.19,3.3,3.13,3.15,27690202.0,88724784.0,1160145046.0,0.023867879361698364
2025-01-02,3.14,3.22,3.07,3.11,26595703.0,83778698.0,1160145046.0,0.02292446370537706
2025-01-03,3.13,3.17,2.93,2.96,28711450.0,86284412.0,1160145046.0,0.02474815549917023
2025-01-06,2.97,3.03,2.83,2.99,21116251.0,62174652.0,1160145046.0,0.01820138875979823
2025-01-07,2.99,3.08,2.98,3.08,21600802.0,65623066.0,1160145046.0,0.01861905291452669
2025-01-08,3.05,3.17,3.02,3.13,22701900.0,69996902.0,1160145046.0,0.019568156652715645
2025-01-09,3.1,3.17,3.09,3.14,15714000.0,49264190.0,1160145046.0,0.01354485807975428
2025-01-10,3.14,3.16,2.98,2.99,18948300.0,57850593.0,1160145046.0,0.016332699144241312
2025-01-13,2.97,3.04,2.9,3.01,12177050.0,36325068.0,1160145046.0,0.010496144462267522
2025-01-14,3.02,3.13,3.02,3.13,19998700.0,61866476.0,1160145046.0,0.017238103174212926
2025-01-15,3.13,3.16,3.06,3.1,15369850.0,47716024.0,1160145046.0,0.013248214137527766
2025-01-16,3.12,3.18,3.1,3.14,16251300.0,50965163.0,1160145046.0,0.014007989825092956
2025-01-17,3.13,3.21,3.09,3.15,18460000.0,58115264.0,1160145046.0,0.015911803497025836
2025-01-20,3.15,3.28,3.11,3.24,27413507.0,88307841.0,1160145046.0,0.023629379011286145
2025-01-21,3.25,3.41,3.21,3.29,32426854.0,107092262.0,1160145046.0,0.027950689538176934
2025-01-22,3.25,3.29,3.18,3.2,18605500.0,59804692.0,1160145046.0,0.016037218849616154
2025-01-23,3.25,3.28,3.18,3.18,14847676.0,47870472.0,1160145046.0,0.012798120417091365
2025-01-24,3.18,3.2,3.15,3.18,13876754.0,44052650.0,1160145046.0,0.011961223338275583
2025-01-27,3.2,3.24,3.16,3.16,11418868.0,36471353.0,1160145046.0,0.009842621006201323
2025-02-05,3.19,3.2,3.12,3.16,13912352.0,43901980.0,1160145046.0,0.011991907432581494
2025-02-06,3.16,3.16,3.1,3.15,19930850.0,62616421.0,1160145046.0,0.017179619107730085
2025-02-07,3.16,3.27,3.16,3.23,32534141.0,104842653.0,1160145046.0,0.02804316676795946
2025-02-10,3.22,3.26,3.2,3.25,20756923.0,66959083.0,1160145046.0,0.01789166197068776
2025-02-11,3.26,3.26,3.18,3.25,19429100.0,62611471.0,1160145046.0,0.016747130082560385
2025-02-12,3.25,3.28,3.2,3.25,17650356.0,57124315.0,1160145046.0,0.015213921794396044
2025-02-13,3.25,3.26,3.2,3.2,17694152.0,57003887.0,1160145046.0,0.015251672246506321
2025-02-14,3.2,3.2,3.12,3.12,20386350.0,64340944.0,1160145046.0,0.017572242428038606
2025-02-17,3.12,3.19,3.1,3.17,17268490.0,54307026.0,1160145046.0,0.014884768124071272
2025-02-18,3.17,3.17,3.07,3.08,16187250.0,50354565.0,1160145046.0,0.013952781211117631
2025-02-19,3.08,3.1,3.03,3.07,17298100.0,52870014.0,1160145046.0,0.01491029079479429
2025-02-20,3.08,3.09,3.04,3.06,14494950.0,44371349.0,1160145046.0,0.012494084295732105
2025-02-21,3.05,3.06,3.0,3.03,17768512.0,53747902.0,1160145046.0,0.015315767680311242
