date,open,high,low,close,volume,amount,outstanding_share,turnover
2024-05-16,3.87,3.91,3.74,3.77,313890514.0,1284213607.0,10526464166.000002,0.029819178505718188
2024-05-17,3.77,3.83,3.72,3.83,237770202.0,961813059.0,10526464166.000002,0.02258785079685037
2024-05-20,4.01,4.09,3.92,4.05,588956846.0,2539466020.0,10526464166.000002,0.05595011171009385
2024-05-21,4.05,4.08,3.87,3.9,354421184.0,1501667141.0,10526464166.000002,0.033669537881938
2024-05-22,3.9,3.91,3.78,3.82,269426900.0,1109939407.0,10526464166.000002,0.025595194716022174
2024-05-23,3.68,3.7,3.63,3.66,264955707.0,1043405843.0,10526464166.000002,0.02517043736830405
2024-05-24,3.64,3.75,3.64,3.68,185182052.0,735889161.0,10526464166.000002,0.017592046966552127
2024-05-27,3.68,3.76,3.68,3.75,147876749.0,590949643.0,10526464166.000002,0.014048093136310209
2024-05-28,3.78,3.84,3.75,3.77,216890784.0,883131309.0,10526464166.000002,0.02060433404604628
2024-05-29,3.74,3.93,3.73,3.87,321553963.0,1330425717.0,10526464166.000002,0.03054719589875246
2024-05-30,3.85,3.85,3.68,3.71,293770298.0,1185567683.0,10526464166.000002,0.027907784928282435
2024-05-31,3.68,3.73,3.66,3.69,168853267.0,669362325.0,10526464166.000002,0.0160408342570897
2024-06-03,3.65,3.67,3.56,3.61,179209588.0,695166297.0,10526464166.000002,0.017024670884154887
2024-06-04,3.62,3.67,3.59,3.64,140826353.0,548656335.0,10526464166.000002,0.01337831495734937
2024-06-05,3.56,3.57,3.51,3.52,181889243.0,690103724.0,10526464166.000002,0.017279234520884413
2024-06-06,3.56,3.59,3.53,3.55,163297860.0,623821795.0,10526464166.000002,0.015513078031220076
2024-06-07,3.61,3.66,3.55,3.61,174451768.0,661047297.0,10526464166.000002,0.016572684355253043
2024-06-11,3.53,3.56,3.48,3.55,169603932.0,628209540.0,10526464166.000002,0.016112146426889757
2024-06-12,3.52,3.58,3.51,3.56,146120875.0,544399701.0,10526464166.000002,0.013881287457564692
2024-06-13,3.54,3.54,3.41,3.46,214930991.0,781863461.0,10526464166.000002,0.02041815633536447
2024-06-14,3.43,3.48,3.41,3.47,139328654.0,505471158.0,10526464166.000002,0.013236035557887061
2024-06-17,3.45,3.47,3.37,3.38,158710475.0,567160418.0,10526464166.000002,0.015077282599092256
2024-06-18,3.38,3.42,3.36,3.4,123787965.0,441334451.0,10526464166.000002,0.011759690913101615
2024-06-19,3.4,3.46,3.39,3.43,130344500.0,469147014.0,10526464166.000002,0.012382552958381483
2024-06-20,3.44,3.47,3.39,3.41,127459675.0,458857019.0,10526464166.000002,0.012108498446390852
2024-06-21,3.42,3.47,3.39,3.41,131823701.0,474571510.0,10526464166.000002,0.012523075072614081
2024-06-24,3.31,3.37,3.28,3.34,141873225.0,496794479.0,10526464166.000002,0.013477766395504773
2024-06-25,3.33,3.45,3.33,3.4,158196383.0,562943249.0,10526464166.000002,0.015028444547502198
2024-06-26,3.38,3.43,3.31,3.43,125361639.0,443127605.0,10526464166.000002,0.011909187835827378
2024-06-27,3.4,3.4,3.32,3.34,117574706.0,414200146.0,10526464166.000002,0.011169439628147971
2024-06-28,3.33,3.46,3.31,3.44,167598206.0,599889353.0,10526464166.000002,0.015921605142715876
2024-07-01,3.43,3.53,3.42,3.51,158183094.0,578080950.0,10526464166.000002,0.015027182110297223
2024-07-02,3.5,3.55,3.48,3.5,121045200.0,446492488.0,10526464166.000002,0.011499131910881382
2024-07-03,3.51,3.53,3.46,3.49,88612850.0,324951105.0,10526464166.000002,0.008418102090369096
2024-07-04,3.53,3.56,3.44,3.45,128481174.0,472633959.0,10526464166.000002,0.012205539483522713
2024-07-05,3.44,3.52,3.42,3.51,125858249.0,459174173.0,10526464166.000002,0.011956365120827218
2024-07-08,3.51,3.55,3.49,3.5,178685907.0,660760608.0,10526464166.000002,0.01697492189040526
2024-07-09,3.48,3.59,3.46,3.58,165570554.0,615165307.0,10526464166.000002,0.015728980917902643
2024-07-10,3.56,3.58,3.43,3.45,181773475.0,669637111.0,10526464166.000002,0.017268236715906944
2024-07-11,3.48,3.6,3.46,3.58,200205453.0,745907191.0,10526464166.000002,0.019019249944027213
2024-07-12,3.55,3.56,3.46,3.47,197586086.0,726118143.0,10526464166.000002,0.018770413586567277
2024-07-15,3.46,3.51,3.43,3.47,133872321.0,489643318.0,10526464166.000002,0.012717691229349497
2024-07-16,3.45,3.47,3.41,3.44,127786789.0,461312883.0,10526464166.000002,0.012139573838359275
2024-07-17,3.43,3.44,3.31,3.33,183905135.0,648167358.0,10526464166.000002,0.017470741561445218
2024-07-18,3.29,3.31,3.22,3.3,159235654.0,546400313.0,10526464166.000002,0.015127173900835941
2024-07-19,3.22,3.24,3.16,3.22,171538299.0,576501295.0,10526464166.000002,0.016295908701618997
2024-07-22,3.19,3.21,3.12,3.14,148791303.0,492045907.0,10526464166.000002,0.014134974541649902
2024-07-23,3.13,3.15,2.99,3.0,225077932.0,722758880.0,10526464166.000002,0.021382102142806076
2024-07-24,2.99,3.05,2.96,2.98,146310319.0,460135615.0,10526464166.000002,0.013899284383884158
2024-07-25,2.9,2.95,2.86,2.88,202837360.0,616236078.0,10526464166.000002,0.019269277584695096
2024-07-26,2.9,2.96,2.89,2.93,152435988.0,469521490.0,10526464166.000002,0.014481214736127757
2024-07-29,2.94,2.96,2.91,2.93,105100670.0,323721562.0,10526464166.000002,0.009984422911871049
2024-07-30,2.9,2.9,2.87,2.89,134083227.0,406804414.0,10526464166.000002,0.012737727016929644
2024-07-31,2.91,3.0,2.9,3.0,200253479.0,622768032.0,10526464166.000002,0.01902381234971659
2024-08-01,3.04,3.07,2.99,3.01,238936148.0,760178193.0,10526464166.000002,0.022698614105556247
2024-08-02,2.95,2.99,2.93,2.96,144998506.0,451027519.0,10526464166.000002,0.013774663905505758
2024-08-05,2.93,2.98,2.9,2.9,195913788.0,603174887.0,10526464166.000002,0.01861154751590687
2024-08-06,2.9,2.95,2.88,2.91,174473237.0,533304092.0,10526464166.000002,0.016574723881504348
2024-08-07,2.9,2.95,2.88,2.92,149020434.0,458759118.0,10526464166.000002,0.014156741679825328
2024-08-08,2.91,2.94,2.88,2.92,129014665.0,394756597.0,10526464166.000002,0.01225622041413597
2024-08-09,2.94,2.99,2.93,2.93,188498456.0,585880491.0,10526464166.000002,0.017907100905624265
2024-08-12,2.93,2.95,2.91,2.93,85468579.0,263225007.0,10526464166.000002,0.008119400555797227
2024-08-13,2.95,2.96,2.89,2.92,116384657.0,356441254.0,10526464166.000002,0.011056386566717922
2024-08-14,2.92,2.92,2.87,2.88,110783635.0,337146769.0,10526464166.000002,0.0105242969769304
2024-08-15,2.88,2.95,2.86,2.93,161244553.0,493000976.0,10526464166.000002,0.015318016615760925
2024-08-16,2.95,2.99,2.92,2.93,154276054.0,478502637.0,10526464166.000002,0.014656018542133512
2024-08-19,2.93,2.99,2.92,2.97,150371905.0,469173149.0,10526464166.000002,0.014285129615098523
2024-08-20,2.98,2.99,2.91,2.91,121051305.0,373045024.0,10526464166.000002,0.011499711877706303
2024-08-21,2.91,2.95,2.89,2.94,121949620.0,375797403.0,10526464166.000002,0.011585050599791305
2024-08-22,2.93,2.95,2.9,2.91,112044100.0,343867270.0,10526464166.000002,0.010644039464067842
2024-08-23,2.9,2.96,2.89,2.94,122736084.0,377434662.0,10526464166.000002,0.011659763626653663
2024-08-26,2.97,3.0,2.92,2.97,136843200.0,424287821.0,10526464166.000002,0.012999920756107002
2024-08-27,2.95,2.96,2.9,2.91,111914504.0,343807763.0,10526464166.000002,0.010631728017607159
2024-08-28,2.92,2.97,2.88,2.9,213288672.0,654703873.0,10526464166.000002,0.020262138229559804
2024-08-29,2.88,2.93,2.86,2.91,184837671.0,563999212.0,10526464166.000002,0.01755933123270559
2024-08-30,2.9,3.0,2.88,2.96,240787984.0,744874901.0,10526464166.000002,0.022874536045801037
2024-09-02,2.93,2.94,2.87,2.87,227095787.0,691409716.0,10526464166.000002,0.021573795665738266
2024-09-03,2.87,2.89,2.87,2.87,121459203.0,367125059.0,10526464166.000002,0.011538461641498545
2024-09-04,2.83,2.84,2.75,2.77,261255408.0,762639890.0,10526464166.000002,0.024818913918297752
2024-09-05,2.77,2.82,2.75,2.79,161658103.0,473063155.0,10526464166.000002,0.01535730331198469
2024-09-06,2.8,2.83,2.77,2.8,134086376.0,394821135.0,10526464166.000002,0.012738026167712883
2024-09-09,2.77,2.78,2.74,2.78,123300768.0,357710879.0,10526464166.000002,0.01171340785049702
2024-09-10,2.79,2.79,2.72,2.77,124681340.0,360681108.0,10526464166.000002,0.011844560341801669
2024-09-11,2.75,2.77,2.72,2.74,119300633.0,343401171.0,10526464166.000002,0.011333400381994896
2024-09-12,2.75,2.82,2.74,2.79,195498982.0,572859322.0,10526464166.000002,0.018572141501364985
2024-09-13,2.82,2.84,2.8,2.81,151307782.0,447132584.0,10526464166.000002,0.014374036676885029
2024-09-18,2.81,2.83,2.76,2.81,110537079.0,324294064.0,10526464166.000002,0.010500874487088429
2024-09-19,2.81,2.94,2.79,2.94,266090773.0,806828717.0,10526464166.000002,0.025278267118360696
2024-09-20,2.94,3.03,2.91,3.02,250319733.0,785200826.0,10526464166.000002,0.0237800394370335
2024-09-23,3.0,3.04,2.98,3.0,153293505.0,483968596.0,10526464166.000002,0.014562677702844515
2024-09-24,3.02,3.13,3.02,3.12,253555617.0,819204863.0,10526464166.000002,0.0240874440839283
2024-09-25,3.2,3.24,3.11,3.12,277494016.0,927939572.0,10526464166.000002,0.02636155993351433
2024-09-26,3.11,3.27,3.1,3.27,231446756.0,776362584.0,10526464166.000002,0.02198713189444585
2024-09-27,3.35,3.43,3.3,3.39,301923044.0,1065677164.0,10526464166.000002,0.028682284881109237
2024-09-30,3.51,3.68,3.44,3.67,507771775.0,1907059666.0,10526450266.0,0.04823770237532798
2024-10-08,4.03,4.05,3.49,3.69,687009287.0,2712711250.0,10526450266.0,0.06526504848638402
2024-10-09,3.59,3.59,3.32,3.34,447608281.0,1611951680.0,10526450266.0,0.04252224346185877
2024-10-10,3.35,3.53,3.31,3.43,315147264.0,1133324035.0,10526450266.0,0.029938607606204405
2024-10-11,3.46,3.47,3.28,3.34,225386140.0,799868257.0,10526450266.0,0.02141140976345919
2024-10-14,3.35,3.46,3.34,3.43,233580385.0,836052826.0,10526450266.0,0.02218985309363547
2024-10-15,3.41,3.41,3.28,3.29,221634793.0,778250654.0,10526450266.0,0.021055036351225753
2024-10-16,3.24,3.35,3.24,3.3,150948104.0,522948114.0,10526450266.0,0.01433988668407584
2024-10-17,3.32,3.35,3.24,3.24,149593045.0,517793867.0,10526450266.0,0.014211157723623068
2024-10-18,3.25,3.37,3.24,3.31,225037390.0,778412454.0,10526450266.0,0.02137827893671445
2024-10-21,3.34,3.4,3.3,3.35,241611596.0,852042764.0,10526450266.0,0.022952808391675537
2024-10-22,3.32,3.37,3.3,3.35,197107747.0,692202970.0,10526450266.0,0.018724996748110793
2024-10-23,3.35,3.4,3.32,3.37,224710479.0,792902033.0,10526450266.0,0.021347222788465126
2024-10-24,3.33,3.34,3.28,3.32,167115868.0,580117901.0,10526450266.0,0.015875804642309227
2024-10-25,3.3,3.33,3.28,3.3,165827289.0,575797433.0,10526450266.0,0.01575339120117399
2024-10-28,3.3,3.39,3.29,3.39,260820798.0,920361358.0,10526450266.0,0.024777659268712875
2024-10-29,3.36,3.37,3.21,3.23,442276899.0,1517867510.0,10526450266.0,0.04201576864221134
2024-10-30,3.22,3.25,3.18,3.22,201150800.0,678202306.0,10526450266.0,0.01910908187631958
2024-10-31,3.21,3.26,3.19,3.24,220762454.0,749152089.0,10526450266.0,0.02097216520492702
2024-11-01,3.22,3.42,3.21,3.35,505922801.0,1773309303.0,10526450266.0,0.048062052089307805
2024-11-04,3.36,3.38,3.27,3.38,296844802.0,1039285072.0,10526450266.0,0.028199895928715538
2024-11-05,3.35,3.47,3.33,3.46,399660589.0,1436874536.0,10526450266.0,0.03796727091286293
2024-11-06,3.47,3.49,3.41,3.43,331964933.0,1203272269.0,10526450266.0,0.03153626575069024
2024-11-07,3.36,3.47,3.3,3.47,394751384.0,1408268017.0,10526450266.0,0.03750090239584665
2024-11-08,3.54,3.59,3.41,3.43,414207571.0,1512841478.0,10526450266.0,0.03934921654813431
2024-11-11,3.39,3.41,3.33,3.38,297216011.0,1051289215.0,10526450266.0,0.02823516033320325
2024-11-12,3.36,3.41,3.27,3.3,325702977.0,1145484824.0,10526450266.0,0.030941387530420125
2024-11-13,3.27,3.34,3.26,3.3,194246307.0,672109022.0,10526450266.0,0.018453163420854943
2024-11-14,3.27,3.29,3.2,3.2,240158570.0,817745079.0,10526450266.0,0.02281477268511896
2024-11-15,3.21,3.25,3.19,3.19,187627001.0,634050262.0,10526450266.0,0.017824337384277345
2024-11-18,3.19,3.26,3.16,3.21,242677924.0,818836879.0,10526450266.0,0.0230541082575424
2024-11-19,3.21,3.24,3.18,3.24,172281331.0,581133415.0,10526450266.0,0.01636651735832179
2024-11-20,3.23,3.25,3.2,3.24,167346675.0,566940767.0,10526450266.0,0.01589773102719374
2024-11-21,3.23,3.26,3.21,3.23,140584687.0,476110211.0,10526450266.0,0.01335537464648294
2024-11-22,3.22,3.23,3.13,3.13,205468177.0,685086016.0,10526450266.0,0.019519227451599116
2024-11-25,3.13,3.16,3.09,3.12,124798078.0,410133173.0,10526450266.0,0.01185566595066645
2024-11-26,3.11,3.14,3.1,3.1,99528846.0,326374707.0,10526450266.0,0.009455119578294506
2024-11-27,3.11,3.13,3.03,3.13,156546876.0,505647957.0,10526450266.0,0.014871763229209372
2024-11-28,3.11,3.14,3.1,3.1,124315165.0,407921702.0,10526450266.0,0.011809789801746639
2024-11-29,3.1,3.16,3.09,3.14,154072799.0,507313896.0,10526450266.0,0.014636728916836171
2024-12-02,3.22,3.31,3.21,3.3,408777997.0,1406353945.0,10526450266.0,0.03883341360765614
2024-12-03,3.3,3.31,3.24,3.3,211774854.0,728363161.0,10526450266.0,0.020118354112594255
2024-12-04,3.31,3.34,3.27,3.29,191176190.0,664945775.0,10526450266.0,0.018161506031856837
2024-12-05,3.28,3.3,3.26,3.28,129254604.0,444957483.0,10526450266.0,0.01227903051206987
2024-12-06,3.27,3.33,3.27,3.32,215003477.0,748184408.0,10526450266.0,0.020425069379223913
2024-12-09,3.32,3.38,3.31,3.33,190912940.0,671317401.0,10526450266.0,0.01813649760134629
2024-12-10,3.41,3.44,3.32,3.33,228085606.0,807594589.0,10526450266.0,0.021667855757292378
2024-12-11,3.33,3.43,3.31,3.41,269974003.0,962137590.0,10526450266.0,0.02564720263506159
2024-12-12,3.42,3.43,3.37,3.41,215260259.0,768879135.0,10526450266.0,0.02044946335758425
2024-12-13,3.38,3.39,3.27,3.28,550747306.0,1909551002.0,10526450266.0,0.052320325663713155
2024-12-16,3.27,3.32,3.27,3.28,185053016.0,638455735.0,10526450266.0,0.017579811933156005
2024-12-17,3.28,3.3,3.23,3.24,149715729.0,513770049.0,10526450266.0,0.014222812554729455
2024-12-18,3.24,3.26,3.19,3.2,160890374.0,543843144.0,10526450266.0,0.015284390267787544
2024-12-19,3.16,3.17,3.13,3.16,181694752.0,601317357.0,10526450266.0,0.017260780928863222
2024-12-20,3.15,3.17,3.11,3.12,163905646.0,538866391.0,10526450266.0,0.01557083744834747
2024-12-23,3.13,3.17,3.12,3.13,144229129.0,476494725.0,10526450266.0,0.013701592213460043
2024-12-24,3.13,3.17,3.12,3.17,120096715.0,397015165.0,10526450266.0,0.01140904217140582
2024-12-25,3.17,3.19,3.14,3.15,119119215.0,395826340.0,10526450266.0,0.011316180857734174
2024-12-26,3.15,3.17,3.12,3.13,97095650.0,320903759.0,10526450266.0,0.009223968911306687
2024-12-27,3.13,3.16,3.12,3.15,107821078.0,356514008.0,10526450266.0,0.010242871554550316
2024-12-30,3.15,3.17,3.13,3.15,86318120.0,285702085.0,10526450266.0,0.008200116641295876
2024-12-31,3.14,3.16,3.07,3.07,180299034.0,588010765.0,10526450266.0,0.01712818941275564
2025-01-02,3.07,3.1,3.01,3.03,163786588.0,526540855.0,10526450266.0,0.015559527082840445
2025-01-03,3.04,3.14,3.03,3.06,248807919.0,808014626.0,10526450266.0,0.023636450342965028
2025-01-06,3.07,3.12,3.02,3.07,169964967.0,548989247.0,10526450266.0,0.01614646558954255
2025-01-07,3.07,3.13,3.05,3.12,152329409.0,495805720.0,10526450266.0,0.014471108982675547
2025-01-08,3.11,3.11,3.02,3.07,156561817.0,503409899.0,10526450266.0,0.014873182606076448
2025-01-09,3.07,3.08,3.04,3.07,100651155.0,323575877.0,10526450266.0,0.009561737571220858
2025-01-10,3.07,3.12,3.07,3.07,162555785.0,527937650.0,10526450266.0,0.015442602291586222
2025-01-13,3.06,3.13,3.02,3.12,169901083.0,552554812.0,10526450266.0,0.016140396687074416
2025-01-14,3.1,3.16,3.09,3.15,177236917.0,582750574.0,10526450266.0,0.01683729201404845
2025-01-15,3.14,3.16,3.1,3.11,123605200.0,405626468.0,10526450266.0,0.011742343988385116
2025-01-16,3.14,3.19,3.13,3.18,202267380.0,672466952.0,10526450266.0,0.019215155621198847
2025-01-17,3.17,3.18,3.14,3.17,103647087.0,344528248.0,10526450266.0,0.00984634747525249
2025-01-20,3.17,3.18,3.13,3.13,116719400.0,386236915.0,10526450266.0,0.011088201345234
2025-01-21,3.14,3.15,3.1,3.12,87530000.0,287028693.0,10526450266.0,0.008315243770515715
2025-01-22,3.12,3.12,3.07,3.08,84492136.0,274190418.0,10526450266.0,0.008026650377374234
2025-01-23,3.1,3.15,3.07,3.07,131762510.0,430817537.0,10526450266.0,0.012517278538387007
2025-01-24,3.08,3.12,3.07,3.11,104235700.0,339091398.0,10526450266.0,0.009902264995891067
2025-01-27,3.1,3.15,3.1,3.11,110394588.0,363198501.0,10526450266.0,0.010487351881248132
2025-02-05,3.13,3.14,3.09,3.11,119040278.0,389352592.0,10526450266.0,0.011308681938534891
2025-02-06,3.13,3.17,3.12,3.17,154032880.0,509266194.0,10526450266.0,0.014632936660283272
2025-02-07,3.17,3.23,3.16,3.22,216657641.0,728439574.0,10526450266.0,0.020582212951672344
2025-02-10,3.23,3.27,3.21,3.24,153821062.0,522009241.0,10526450266.0,0.014612814207353041
2025-02-11,3.25,3.28,3.22,3.24,187757409.0,640633191.0,10526450266.0,0.017836725986009612
2025-02-12,3.23,3.23,3.16,3.19,199083487.0,666547918.0,10526450266.0,0.018912689650283292
2025-02-13,3.2,3.22,3.17,3.17,125141016.0,419755580.0,10526450266.0,0.01188824464446484
2025-02-14,3.19,3.21,3.17,3.2,119343006.0,400020663.0,10526450266.0,0.01133744073113355
2025-02-17,3.18,3.18,3.13,3.15,151693267.0,501905954.0,10526450266.0,0.014410676264719835
